date,temp_max,temp_min,precipitation,humidity,wind_speed_max,wind_gusts_max,solar_radiation,et0_evapotranspiration,soil_moisture_0_10cm,pressure_msl
2023-08-07,30.0,23.1,0.3,72,25.9,49.0,20.39,4.92,0.2,1007.1
2023-08-08,29.9,22.8,0.0,72,21.5,41.4,19.68,4.7,0.2,1007.7
2023-08-09,30.5,23.2,0.4,76,17.9,37.1,23.49,5.08,0.2,1009.5
2023-08-10,30.8,23.4,0.7,75,16.5,34.9,22.74,4.97,0.2,1009.9
2023-08-11,30.7,23.1,0.3,74,14.5,30.2,23.22,5.06,0.2,1009.1
2023-08-12,31.2,23.8,0.1,70,18.6,36.4,21.97,5.08,0.2,1008.5
2023-08-13,30.6,23.6,0.0,68,17.7,35.6,22.94,5.4,0.2,1007.8
2023-08-14,30.8,23.6,0.1,70,17.6,34.6,21.79,5.01,0.2,1008.5
2023-08-15,30.2,23.1,3.8,72,15.0,33.5,20.89,4.78,0.2,1009.0
2023-08-16,29.5,23.4,3.8,72,17.6,36.0,20.97,4.65,0.2,1008.9
2023-08-17,29.5,23.8,0.9,71,18.3,38.2,16.05,4.07,0.2,1008.2
2023-08-18,28.5,23.4,3.3,76,20.0,42.1,11.33,3.15,0.2,1006.8
2023-08-19,27.2,22.3,5.2,85,26.3,49.3,16.45,3.38,0.2,1006.0
2023-08-20,29.9,22.0,1.4,80,20.0,39.2,22.22,4.58,0.2,1006.4
2023-08-21,30.4,22.8,0.0,75,17.6,35.3,22.53,4.91,0.2,1006.8
2023-08-22,29.8,22.7,2.0,78,14.2,32.0,17.58,3.88,0.2,1007.0
2023-08-23,30.6,23.2,0.0,74,17.4,33.5,20.25,4.55,0.2,1006.9
2023-08-24,31.0,23.5,0.3,67,17.5,34.9,22.16,5.25,0.2,1006.5
2023-08-25,31.4,24.1,4.4,72,16.6,34.2,21.95,5.17,0.2,1007.0
2023-08-26,31.0,22.7,0.7,77,18.8,35.6,19.31,4.34,0.2,1008.2
2023-08-27,31.6,23.3,0.0,72,18.7,37.8,22.83,5.3,0.2,1008.6
2023-08-28,31.2,23.5,0.6,73,19.5,41.0,23.66,5.27,0.2,1008.2
2023-08-29,30.5,22.6,0.5,78,15.1,32.0,22.69,4.84,0.2,1008.1
2023-08-30,31.3,22.0,0.1,72,14.3,30.2,23.99,5.3,0.2,1008.3
2023-08-31,31.8,22.2,0.0,69,15.0,31.7,24.25,5.44,0.2,1008.3
2023-09-01,32.3,22.6,8.9,76,12.6,26.3,22.77,4.94,0.2,1008.5
2023-09-02,31.0,22.7,23.3,80,19.8,35.6,16.52,3.76,0.2,1007.7
2023-09-03,29.2,22.8,27.9,89,18.1,35.3,11.4,2.47,0.2,1006.5
2023-09-04,24.7,22.3,30.0,94,18.8,34.6,5.37,1.17,0.2,1004.8
2023-09-05,26.3,22.0,27.0,91,22.0,40.0,5.05,1.31,0.2,1003.9
2023-09-06,27.8,22.5,9.7,84,22.2,44.3,11.28,2.71,0.2,1004.2
2023-09-07,29.1,23.0,1.7,81,26.3,48.6,18.28,4.01,0.2,1004.7
2023-09-08,28.8,23.1,8.5,80,27.8,49.7,19.59,4.28,0.2,1005.6
2023-09-09,29.5,23.0,3.3,82,25.4,47.2,20.28,4.18,0.2,1005.4
2023-09-10,29.3,22.8,14.1,85,23.4,46.1,19.36,3.88,0.2,1005.3
2023-09-11,29.4,23.1,0.0,79,22.1,40.7,17.41,3.9,0.2,1005.8
2023-09-12,29.5,22.6,0.2,79,20.8,42.8,18.97,4.21,0.2,1006.4
2023-09-13,29.9,22.9,0.2,75,18.0,38.9,22.99,4.98,0.2,1006.4
2023-09-14,28.5,23.8,0.1,77,20.8,38.2,13.55,3.4,0.2,1006.2
2023-09-15,29.8,23.6,0.1,71,21.7,41.4,20.58,4.79,0.2,1006.0
2023-09-16,29.6,23.6,1.1,76,23.0,43.2,20.4,4.57,0.2,1006.7
2023-09-17,29.6,22.8,0.1,76,20.5,40.0,19.02,4.24,0.2,1006.7
2023-09-18,30.8,23.2,0.7,73,16.3,33.1,23.38,5.16,0.2,1006.7
2023-09-19,31.3,23.4,0.0,73,17.3,35.3,23.5,5.2,0.2,1008.0
2023-09-20,31.0,24.0,3.2,75,19.3,37.8,20.21,4.56,0.2,1008.3
2023-09-21,29.6,23.0,3.8,84,14.0,27.7,14.11,3.11,0.2,1008.6
2023-09-22,29.1,22.6,1.9,86,15.2,28.1,16.47,3.44,0.2,1008.7
2023-09-23,29.4,22.6,8.2,85,13.0,29.5,18.01,3.74,0.2,1008.9
2023-09-24,28.4,22.1,3.1,87,15.7,31.0,14.41,3.03,0.2,1008.6
2023-09-25,29.0,22.5,3.3,86,16.6,31.0,16.07,3.27,0.2,1007.7
2023-09-26,30.0,22.4,7.7,84,10.5,20.2,20.33,4.15,0.2,1007.3
2023-09-27,30.1,22.1,5.7,87,8.9,19.4,18.53,3.81,0.2,1007.4
2023-09-28,30.9,22.1,17.0,86,11.0,24.5,20.48,4.19,0.2,1007.1
2023-09-29,30.1,22.4,30.9,86,12.4,25.9,20.48,4.16,0.2,1007.3
2023-09-30,30.0,21.9,1.9,83,16.9,29.2,20.42,4.15,0.2,1007.5
2023-10-01,30.2,22.6,6.9,82,17.5,34.6,20.46,4.3,0.2,1006.8
2023-10-02,30.5,22.8,0.8,79,15.3,32.4,17.5,3.99,0.2,1006.9
2023-10-03,31.4,24.6,0.0,73,17.7,38.9,22.12,5.08,0.2,1008.3
2023-10-04,31.4,23.1,0.0,63,13.4,28.8,20.15,4.94,0.2,1009.6
2023-10-05,31.5,21.5,0.0,60,13.7,28.4,22.97,5.45,0.2,1009.6
2023-10-06,31.6,20.9,0.0,63,17.3,35.3,23.67,5.5,0.2,1008.9
2023-10-07,31.9,20.8,0.0,61,14.8,31.7,22.63,5.38,0.2,1009.4
2023-10-08,31.9,19.9,0.0,63,10.0,23.0,20.84,4.82,0.2,1010.9
2023-10-09,32.6,20.8,0.0,66,14.3,24.8,20.3,4.72,0.2,1012.1
2023-10-10,32.0,21.7,24.6,72,12.2,23.0,21.02,4.63,0.2,1012.3
2023-10-11,33.4,20.6,0.0,65,13.9,25.9,20.91,5.01,0.2,1011.7
2023-10-12,32.6,21.6,0.0,59,11.8,27.0,20.8,5.18,0.2,1012.9
2023-10-13,32.3,21.1,0.0,60,11.2,25.9,21.46,5.05,0.2,1013.8
2023-10-14,32.0,22.6,0.0,60,11.3,26.3,21.69,5.1,0.2,1013.5
2023-10-15,32.3,21.5,0.0,60,10.3,21.2,20.76,4.87,0.2,1011.9
2023-10-16,31.0,22.4,0.8,62,9.8,24.1,20.46,4.65,0.2,1012.0
2023-10-17,31.4,21.5,0.2,62,9.7,22.0,21.15,4.85,0.2,1013.2
2023-10-18,31.4,22.0,0.1,62,11.9,27.4,21.34,4.93,0.2,1013.7
2023-10-19,32.6,20.0,0.0,61,16.2,29.9,20.4,5.06,0.2,1013.7
2023-10-20,32.3,20.7,0.0,59,12.4,24.1,21.07,5.25,0.2,1013.8
2023-10-21,31.1,20.8,0.0,62,12.2,25.9,21.12,5.03,0.2,1014.3
2023-10-22,31.5,20.2,0.0,49,18.9,34.9,22.03,5.79,0.2,1014.4
2023-10-23,30.7,18.4,0.0,50,16.9,34.2,22.55,5.65,0.2,1012.9
2023-10-24,30.7,16.6,0.0,52,16.3,34.2,22.53,5.57,0.2,1013.0
2023-10-25,30.9,17.1,0.0,51,14.9,31.7,22.35,5.57,0.2,1014.4
2023-10-26,30.2,17.2,0.0,49,15.8,32.8,22.35,5.71,0.2,1014.7
2023-10-27,30.6,16.6,0.0,44,17.6,34.9,22.38,5.88,0.2,1013.4
2023-10-28,30.9,17.0,0.1,56,14.0,26.6,20.58,4.65,0.2,1013.4
2023-10-29,31.1,20.1,1.8,74,10.4,25.6,20.3,4.35,0.2,1013.3
2023-10-30,29.6,19.9,0.3,77,12.2,24.8,19.38,4.09,0.2,1013.3
2023-10-31,29.9,20.1,0.0,70,11.8,25.2,19.55,4.3,0.2,1013.8
2023-11-01,30.7,20.1,0.0,68,8.9,21.6,19.65,4.29,0.2,1014.1
2023-11-02,30.5,19.9,4.5,75,18.4,30.2,18.49,4.01,0.2,1013.4
2023-11-03,30.8,20.4,1.9,81,11.8,26.3,17.38,3.7,0.2,1011.9
2023-11-04,30.0,20.4,1.7,77,12.7,27.4,17.55,3.84,0.2,1011.9
2023-11-05,30.0,20.0,0.0,74,12.8,25.6,18.23,4.17,0.2,1013.1
2023-11-06,30.1,21.3,6.5,82,13.8,31.0,16.36,3.5,0.2,1014.5
2023-11-07,29.5,21.0,8.3,83,14.2,30.6,15.95,3.41,0.2,1014.5
2023-11-08,29.5,21.1,9.0,86,11.2,24.1,16.16,3.34,0.2,1014.3
2023-11-09,28.9,20.9,0.0,75,11.3,26.3,16.6,3.59,0.2,1014.7
2023-11-10,29.4,20.6,0.0,69,11.1,25.6,19.48,4.21,0.2,1015.7
2023-11-11,29.6,19.0,0.0,65,10.5,24.5,20.02,4.36,0.2,1016.1
2023-11-12,30.7,19.9,0.0,64,11.8,26.6,19.92,4.53,0.2,1015.9
2023-11-13,30.0,18.8,0.0,64,9.4,23.8,19.77,4.28,0.2,1015.4
2023-11-14,29.7,19.2,0.0,68,9.7,21.6,17.88,3.9,0.2,1014.8
2023-11-15,29.4,18.5,0.0,64,11.3,23.4,19.55,4.36,0.2,1014.1
2023-11-16,29.5,18.8,0.0,59,10.7,25.2,20.11,4.59,0.2,1014.0
2023-11-17,29.8,18.1,0.0,64,9.6,17.6,19.86,4.24,0.2,1014.2
2023-11-18,29.7,18.5,0.0,70,10.7,25.9,19.64,4.21,0.2,1014.2
2023-11-19,29.8,18.9,0.0,70,13.4,29.5,18.85,4.13,0.2,1014.6
2023-11-20,29.9,18.5,0.0,64,10.7,25.2,17.18,4.03,0.2,1014.4
2023-11-21,28.8,19.5,0.9,74,12.9,27.7,15.96,3.58,0.2,1014.0
2023-11-22,29.0,19.5,0.9,79,11.6,27.4,15.69,3.4,0.2,1013.3
2023-11-23,27.6,20.2,1.2,86,17.7,33.8,12.4,2.68,0.2,1012.7
2023-11-24,27.1,20.5,7.2,86,16.4,34.2,11.44,2.43,0.2,1013.2
2023-11-25,28.5,19.8,0.0,78,17.1,34.6,17.47,3.73,0.2,1014.8
2023-11-26,28.4,20.6,0.2,77,16.0,33.5,15.12,3.4,0.2,1015.2
2023-11-27,29.0,19.6,0.0,72,13.8,30.2,17.7,3.92,0.2,1013.8
2023-11-28,29.5,20.1,5.9,78,14.1,30.6,16.79,3.56,0.2,1012.7
2023-11-29,28.9,20.0,0.8,71,15.5,30.2,17.66,4.02,0.2,1013.4
2023-11-30,29.3,20.2,0.0,73,15.6,32.0,16.93,3.91,0.2,1013.8
2023-12-01,29.2,19.2,0.0,66,14.4,31.0,18.85,4.24,0.2,1013.3
2023-12-02,29.6,17.9,0.0,65,14.8,31.0,18.59,4.28,0.2,1012.3
2023-12-03,30.2,19.4,0.0,66,16.5,33.8,17.43,4.16,0.2,1012.3
2023-12-04,28.0,20.8,1.0,71,18.2,34.9,9.92,2.84,0.2,1011.0
2023-12-05,25.5,20.6,6.2,86,24.2,46.4,7.18,1.81,0.2,1009.1
2023-12-06,28.8,19.5,3.1,81,17.7,34.9,15.12,3.24,0.2,1010.3
2023-12-07,27.9,18.6,0.0,82,11.4,27.0,15.85,3.24,0.2,1012.5
2023-12-08,28.2,16.7,0.0,75,11.3,20.9,17.13,3.57,0.2,1013.5
2023-12-09,28.6,17.2,0.0,70,9.0,22.0,17.1,3.68,0.2,1014.8
2023-12-10,28.4,16.8,0.0,63,10.5,24.8,17.46,3.85,0.2,1014.0
2023-12-11,27.6,16.2,0.0,63,10.1,23.8,18.29,3.81,0.2,1014.4
2023-12-12,27.5,15.6,0.0,64,9.7,23.4,18.63,3.91,0.2,1013.5
2023-12-13,27.3,15.6,0.0,66,11.2,25.6,18.34,3.91,0.2,1014.4
2023-12-14,26.4,16.0,0.0,67,12.0,27.4,18.18,3.75,0.2,1016.1
2023-12-15,26.6,15.9,0.0,68,9.9,24.8,18.1,3.71,0.2,1016.5
2023-12-16,26.5,17.1,0.0,75,10.3,20.5,10.36,2.21,0.2,1015.6
2023-12-17,27.3,17.6,0.0,64,15.3,32.8,17.69,3.94,0.2,1015.2
2023-12-18,27.1,17.1,0.0,58,14.2,30.6,16.2,3.83,0.2,1016.3
2023-12-19,26.8,16.8,0.0,58,12.0,27.4,17.3,4.0,0.2,1017.0
2023-12-20,26.9,15.9,0.0,56,10.1,24.8,17.96,3.92,0.2,1016.8
2023-12-21,27.9,13.8,0.0,56,9.4,22.7,18.57,4.0,0.2,1015.9
2023-12-22,28.1,13.2,0.0,61,10.1,19.8,17.84,3.8,0.2,1015.7
2023-12-23,28.1,16.5,0.0,66,13.0,26.6,18.04,3.86,0.2,1016.6
2023-12-24,28.4,16.0,0.0,69,11.3,26.3,18.3,3.82,0.2,1018.2
2023-12-25,28.3,16.4,0.0,74,9.7,23.4,18.26,3.68,0.2,1017.6
2023-12-26,29.2,16.6,0.0,68,8.9,22.7,18.48,3.9,0.2,1017.3
2023-12-27,28.2,16.9,0.0,67,10.9,25.9,18.54,3.92,0.2,1017.9
2023-12-28,27.5,15.4,0.0,73,12.4,28.4,18.23,3.75,0.2,1016.7
2023-12-29,27.5,14.3,0.0,73,11.8,27.7,18.3,3.73,0.2,1016.8
2023-12-30,28.0,14.6,0.0,67,10.8,20.2,18.58,3.86,0.2,1016.0
2023-12-31,27.9,15.1,0.0,70,10.0,23.4,18.72,3.87,0.2,1015.3
2024-01-01,27.7,14.6,0.0,72,11.4,22.7,18.49,3.82,0.2,1015.7
2024-01-02,27.2,14.6,0.0,74,12.1,27.4,17.65,3.59,0.2,1015.0
2024-01-03,27.1,17.1,0.0,70,14.7,29.9,17.11,3.82,0.2,1014.5
2024-01-04,27.6,18.2,0.0,70,16.6,32.4,17.2,3.87,0.2,1014.4
2024-01-05,27.5,17.0,0.0,68,15.6,33.5,18.3,4.02,0.2,1014.5
2024-01-06,27.9,16.9,0.0,70,18.1,36.4,17.85,3.89,0.2,1014.9
2024-01-07,27.0,17.5,0.0,71,17.1,35.3,16.78,3.71,0.2,1015.7
2024-01-08,27.4,16.5,0.0,66,18.5,38.2,18.29,4.21,0.2,1016.2
2024-01-09,28.2,17.0,0.0,62,19.4,38.2,18.2,4.33,0.2,1016.1
2024-01-10,26.0,17.6,0.5,69,11.4,24.8,10.73,2.62,0.2,1015.8
2024-01-11,29.5,17.7,0.0,63,11.0,25.9,18.36,4.07,0.2,1015.7
2024-01-12,30.0,18.6,0.0,65,10.0,24.5,18.56,4.1,0.2,1015.2
2024-01-13,30.0,17.5,0.0,69,9.4,17.3,16.11,3.55,0.2,1015.4
2024-01-14,30.3,17.6,0.0,60,8.4,19.4,19.04,4.17,0.2,1014.6
2024-01-15,29.2,17.2,0.0,58,9.0,18.4,18.35,3.83,0.2,1013.8
2024-01-16,29.8,18.3,0.0,63,11.3,24.5,18.6,4.18,0.2,1012.3
2024-01-17,29.8,17.7,0.0,63,14.0,29.9,18.69,4.39,0.2,1012.0
2024-01-18,28.5,18.0,0.0,62,12.7,24.8,16.14,3.78,0.2,1013.2
2024-01-19,29.9,17.0,0.0,60,13.9,24.1,17.16,4.09,0.2,1013.3
2024-01-20,29.0,18.9,0.0,61,14.0,31.7,16.83,4.21,0.2,1014.3
2024-01-21,30.1,18.1,0.0,60,13.4,23.4,18.58,4.22,0.2,1014.2
2024-01-22,31.0,20.2,0.0,61,13.1,23.8,17.74,4.19,0.2,1014.9
2024-01-23,30.7,19.0,0.0,62,17.4,36.4,18.4,4.62,0.2,1014.0
2024-01-24,29.6,19.1,0.0,65,13.5,29.5,17.16,3.89,0.2,1014.2
2024-01-25,28.3,18.0,0.0,70,12.3,25.9,16.12,3.41,0.2,1016.4
2024-01-26,29.6,17.8,0.0,66,10.9,24.8,17.92,4.0,0.2,1017.7
2024-01-27,29.0,17.5,0.0,68,12.6,27.7,18.15,3.99,0.2,1018.2
2024-01-28,29.0,16.4,0.0,60,10.9,25.9,20.35,4.59,0.2,1017.5
2024-01-29,29.1,15.9,0.0,64,11.1,26.3,20.01,4.36,0.2,1016.9
2024-01-30,29.2,16.5,0.0,63,13.2,23.8,19.96,4.52,0.2,1015.8
2024-01-31,30.8,16.8,0.0,55,12.9,25.6,19.53,4.64,0.2,1015.0
2024-02-01,31.0,18.2,0.0,57,14.3,31.7,20.21,5.05,0.2,1014.7
2024-02-02,30.8,17.1,0.0,60,9.3,23.8,18.8,4.2,0.2,1014.8
2024-02-03,29.9,19.4,0.2,67,13.0,28.8,18.64,4.29,0.2,1016.2
2024-02-04,31.2,20.4,0.0,61,10.8,27.0,20.28,4.78,0.2,1017.0
2024-02-05,32.3,19.0,0.0,59,9.6,20.5,20.02,4.56,0.2,1016.9
2024-02-06,32.8,20.1,0.0,54,10.8,21.6,19.34,4.56,0.2,1016.3
2024-02-07,33.3,20.2,0.0,54,9.2,17.3,19.43,4.58,0.2,1015.9
2024-02-08,33.1,20.5,0.0,52,9.9,20.2,20.41,4.89,0.2,1015.3
2024-02-09,32.3,19.3,0.0,49,15.5,28.8,20.96,5.19,0.2,1015.6
2024-02-10,32.2,20.5,0.0,62,17.9,35.6,18.73,4.85,0.2,1016.6
2024-02-11,32.7,19.8,0.0,61,18.2,32.4,20.19,5.33,0.2,1016.8
2024-02-12,32.0,19.0,0.0,58,14.8,32.0,21.21,5.48,0.2,1016.8
2024-02-13,32.3,18.0,0.0,54,14.7,32.8,21.62,5.49,0.2,1016.6
2024-02-14,32.5,18.9,0.0,53,13.3,30.2,21.37,5.52,0.2,1015.6
2024-02-15,32.2,18.2,0.0,49,14.3,31.7,21.76,5.74,0.2,1015.6
2024-02-16,32.0,16.6,0.0,43,16.7,36.0,22.6,6.0,0.2,1016.7
2024-02-17,33.0,17.2,0.0,35,14.6,25.6,22.65,5.98,0.2,1014.6
2024-02-18,33.5,17.7,0.0,32,19.5,34.6,22.42,6.07,0.2,1012.9
2024-02-19,33.5,18.5,0.0,37,16.2,30.6,22.07,6.01,0.2,1013.2
2024-02-20,33.3,19.7,0.0,40,12.7,31.3,19.59,5.44,0.2,1012.9
2024-02-21,33.3,19.9,0.0,39,15.5,32.4,22.0,6.05,0.2,1011.4
2024-02-22,33.0,19.0,0.0,39,12.8,29.2,22.45,5.72,0.2,1011.6
2024-02-23,32.5,19.3,0.0,42,14.2,31.3,22.48,5.64,0.2,1012.1
2024-02-24,33.7,18.7,0.1,59,20.7,37.4,19.5,5.17,0.2,1011.6
2024-02-25,32.0,22.3,0.4,67,15.9,34.9,18.44,4.65,0.2,1012.3
2024-02-26,32.3,20.7,0.1,61,19.9,41.8,20.52,5.54,0.2,1013.3
2024-02-27,33.3,19.5,0.0,56,14.6,32.8,22.97,5.71,0.2,1014.0
2024-02-28,32.9,20.2,0.0,48,12.8,27.4,22.11,5.61,0.2,1013.3
2024-02-29,33.7,19.6,0.0,45,13.4,31.7,21.41,5.76,0.2,1013.4
2024-03-01,34.3,20.2,0.0,44,17.0,31.3,20.43,5.99,0.2,1013.8
2024-03-02,35.4,20.7,0.0,38,15.0,33.1,22.54,6.6,0.2,1012.4
2024-03-03,35.0,21.4,0.0,42,16.3,32.4,22.65,6.24,0.2,1011.6
2024-03-04,34.8,21.0,0.0,46,16.3,29.2,20.5,5.77,0.2,1011.9
2024-03-05,34.5,20.9,0.0,43,20.5,38.2,21.69,5.7,0.2,1012.3
2024-03-06,36.3,23.0,0.0,42,14.6,32.0,19.98,6.01,0.2,1011.4
2024-03-07,36.0,22.5,0.0,41,13.8,27.0,22.86,6.25,0.2,1010.8
2024-03-08,35.8,20.8,0.0,45,16.2,36.4,23.32,6.22,0.2,1011.6
2024-03-09,36.2,21.7,0.0,46,13.8,24.8,19.27,5.22,0.2,1011.9
2024-03-10,34.8,23.0,0.2,53,19.1,35.3,17.69,5.27,0.2,1013.6
2024-03-11,35.5,23.0,0.0,46,18.4,33.8,17.23,5.01,0.2,1014.6
2024-03-12,36.3,22.6,0.0,45,12.6,29.5,20.16,5.58,0.2,1013.1
2024-03-13,37.3,25.9,0.0,37,16.6,35.6,17.78,6.36,0.2,1011.1
2024-03-14,35.4,23.0,0.0,49,12.2,23.8,21.68,5.49,0.2,1011.9
2024-03-15,37.8,22.2,0.0,43,21.3,38.5,20.14,6.45,0.2,1010.8
2024-03-16,35.1,22.3,0.4,58,19.5,40.7,19.62,5.59,0.2,1011.8
2024-03-17,34.8,22.8,5.7,64,17.7,34.9,14.81,4.42,0.2,1012.4
2024-03-18,34.2,23.4,0.9,55,13.5,32.8,11.98,3.71,0.2,1012.0
2024-03-19,34.9,22.3,0.2,47,16.0,33.5,17.73,5.61,0.2,1011.2
2024-03-20,30.8,21.8,0.2,57,18.7,33.5,22.09,5.82,0.2,1013.0
2024-03-21,33.0,20.4,0.0,52,14.8,29.9,23.94,5.98,0.2,1012.4
2024-03-22,35.1,19.8,0.0,44,9.8,24.1,24.11,5.82,0.2,1009.9
2024-03-23,35.3,20.9,0.0,40,13.4,24.8,21.98,5.98,0.2,1009.3
2024-03-24,35.3,23.0,0.0,42,14.6,31.0,20.07,6.22,0.2,1011.2
2024-03-25,35.5,23.0,0.0,42,12.5,25.6,18.28,5.38,0.2,1011.9
2024-03-26,36.8,22.6,0.0,37,16.9,33.1,22.51,6.83,0.2,1012.0
2024-03-27,37.2,22.4,0.0,32,13.1,26.6,24.3,7.21,0.2,1013.4
2024-03-28,38.2,21.9,0.0,41,16.6,32.8,23.71,6.84,0.2,1011.3
2024-03-29,38.7,23.7,0.0,37,16.2,30.6,23.49,7.4,0.2,1009.6
2024-03-30,38.4,23.0,0.0,38,13.7,27.4,22.71,6.85,0.2,1011.3
2024-03-31,37.5,23.0,0.0,37,13.7,27.0,23.85,6.56,0.2,1012.5
2024-04-01,38.0,22.6,0.0,36,17.3,31.0,23.44,6.86,0.2,1009.6
2024-04-02,37.7,23.9,0.0,41,10.6,24.1,21.9,5.97,0.2,1008.0
2024-04-03,38.4,24.5,0.0,39,17.1,29.9,19.14,6.08,0.2,1008.5
2024-04-04,38.8,23.6,0.0,41,14.2,32.0,21.51,6.35,0.2,1008.9
2024-04-05,39.2,25.8,0.0,35,10.1,24.1,24.75,6.8,0.2,1008.2
2024-04-06,38.7,26.4,0.0,31,13.1,24.8,22.82,7.18,0.2,1007.3
2024-04-07,39.5,25.0,0.0,31,16.6,34.2,23.33,7.76,0.2,1006.3
2024-04-08,37.3,25.8,0.0,39,22.8,40.7,23.56,8.15,0.2,1008.7
2024-04-09,35.0,23.8,0.0,58,21.5,38.5,23.89,6.64,0.2,1010.9
2024-04-10,35.6,24.2,0.0,45,18.4,38.9,22.26,7.08,0.2,1010.5
2024-04-11,35.3,24.4,0.0,45,21.9,42.8,23.61,6.95,0.2,1011.4
2024-04-12,31.2,23.7,6.3,63,17.3,37.8,20.6,5.23,0.2,1011.6
2024-04-13,33.0,22.5,1.8,53,17.6,34.9,19.23,5.11,0.2,1011.5
2024-04-14,36.5,23.8,0.0,48,13.0,27.7,23.89,6.51,0.2,1011.2
2024-04-15,37.7,23.8,0.0,40,14.9,31.7,24.0,6.85,0.2,1011.2
2024-04-16,37.8,24.4,0.0,37,13.4,25.6,24.78,7.11,0.2,1009.8
2024-04-17,37.8,24.9,0.1,41,9.1,23.4,23.19,6.2,0.2,1009.1
2024-04-18,38.5,26.4,0.0,42,11.2,21.2,22.98,5.98,0.2,1007.9
2024-04-19,37.8,26.1,0.1,42,19.1,39.6,21.13,6.08,0.2,1006.4
2024-04-20,36.4,25.8,0.5,52,17.1,30.6,17.21,5.19,0.2,1007.5
2024-04-21,36.9,26.2,1.7,50,22.8,42.5,20.8,5.93,0.2,1007.5
2024-04-22,37.0,25.7,0.0,44,23.1,43.9,22.47,6.39,0.2,1008.4
2024-04-23,39.0,23.4,0.0,44,12.3,27.7,24.3,6.19,0.2,1007.5
2024-04-24,38.7,22.9,0.0,33,16.1,27.7,25.41,7.35,0.2,1006.9
2024-04-25,39.0,25.5,0.0,32,12.0,26.3,24.16,7.14,0.2,1006.8
2024-04-26,40.4,23.8,0.0,34,10.2,23.0,22.4,6.49,0.2,1006.2
2024-04-27,38.7,24.6,0.0,36,13.4,25.2,25.42,6.86,0.2,1007.1
2024-04-28,40.5,25.8,0.0,34,16.9,34.2,25.62,7.74,0.2,1006.8
2024-04-29,39.6,25.5,0.0,34,14.1,27.4,23.98,6.76,0.2,1008.3
2024-04-30,39.9,25.8,0.0,36,13.4,28.4,24.34,6.74,0.2,1006.1
2024-05-01,40.5,28.0,0.0,29,16.1,31.7,26.08,8.24,0.2,1003.8
2024-05-02,39.5,25.2,0.0,27,17.0,35.3,26.45,7.97,0.2,1004.2
2024-05-03,40.4,24.0,0.0,26,13.4,27.0,26.59,7.8,0.2,1005.2
2024-05-04,41.4,24.9,0.0,41,14.7,27.7,25.99,7.22,0.2,1005.5
2024-05-05,40.0,26.0,0.0,44,16.0,29.5,26.02,7.6,0.2,1004.7
2024-05-06,40.8,25.9,0.0,44,15.3,28.1,25.34,7.3,0.2,1005.1
2024-05-07,35.0,23.9,1.6,64,24.5,49.3,21.47,5.68,0.2,1008.5
2024-05-08,36.5,23.4,0.8,58,19.7,39.6,23.54,5.96,0.2,1007.8
2024-05-09,36.2,23.6,0.8,62,22.9,61.2,20.72,5.72,0.2,1007.5
2024-05-10,34.8,22.0,22.9,74,15.1,35.6,18.94,4.39,0.2,1008.6
2024-05-11,37.2,24.2,0.0,54,13.8,28.8,24.02,6.47,0.2,1008.8
2024-05-12,35.8,24.2,5.1,57,18.4,43.9,23.43,5.76,0.2,1009.4
2024-05-13,34.9,24.9,1.6,58,11.7,27.4,20.16,5.09,0.2,1009.1
2024-05-14,35.0,24.4,0.5,59,16.9,36.0,23.88,5.86,0.2,1008.9
2024-05-15,36.1,24.5,1.0,61,14.6,30.2,24.32,5.93,0.2,1009.5
2024-05-16,32.8,23.6,13.5,66,19.2,40.3,21.38,5.0,0.2,1010.0
2024-05-17,32.5,23.0,2.3,73,18.7,35.6,20.66,4.84,0.2,1008.7
2024-05-18,33.0,24.1,10.7,78,19.3,38.9,18.68,4.08,0.2,1007.1
2024-05-19,32.8,23.7,10.3,80,11.4,20.9,18.78,4.14,0.2,1005.6
2024-05-20,32.7,23.1,9.2,74,12.5,33.8,20.6,4.7,0.2,1005.1
2024-05-21,34.5,24.7,0.2,63,14.6,35.6,22.68,5.69,0.2,1004.8
2024-05-22,35.2,24.4,5.5,67,15.1,34.6,22.61,5.24,0.2,1004.3
2024-05-23,36.2,25.0,0.0,60,11.2,23.8,19.53,5.19,0.2,1002.3
2024-05-24,38.6,26.4,0.0,50,17.2,34.2,24.12,6.78,0.2,1000.6
2024-05-25,37.0,27.3,0.5,51,16.9,36.4,12.88,5.0,0.2,1000.2
2024-05-26,37.6,28.2,0.2,46,26.6,47.9,24.16,8.32,0.2,1000.4
2024-05-27,38.0,27.9,0.0,55,24.3,46.8,21.7,7.64,0.2,1000.8
2024-05-28,37.0,26.8,0.0,52,22.3,43.6,20.54,7.32,0.2,1001.7
2024-05-29,38.5,27.0,0.0,46,24.5,47.2,25.89,8.26,0.2,1001.7
2024-05-30,38.4,27.9,0.0,42,19.4,37.8,24.95,7.89,0.2,1003.1
2024-05-31,39.5,28.0,0.0,38,20.5,40.0,24.93,8.0,0.2,1003.5
2024-06-01,39.2,27.6,0.0,41,15.6,31.7,23.58,6.92,0.2,1004.0
2024-06-02,37.2,26.1,25.2,65,16.2,43.2,16.32,4.65,0.2,1006.4
2024-06-03,33.6,22.7,11.9,69,15.5,30.2,16.08,4.07,0.2,1007.8
